name,sport,sport_category,sport_subtype,city,country,continent,date,start_time,distance,description,participants
Punta Cana Half Marathon,Running,Running,Half Marathon,Punta Cana,Dominican Republic,North America,2026-07-12,,21.1 km,Punta Cana Half Marathon - Running Half Marathon,2800
Puerto Plata Marathon,Running,Running,Marathon,Puerto Plata,Dominican Republic,North America,2026-09-06,,42.2 km,Puerto Plata Marathon - Running Marathon,2200
Ironman 70.3 Dominican Republic,Triathlon,Triathlon,Half Ironman,Punta Cana,Dominican Republic,North America,2026-04-26,,113 km,Ironman 70.3 Dominican Republic - Triathlon Ironman 70.3,1800
Gran Fondo Dominican Republic,Cycling,Cycling,Gran Fondo,Santo Domingo,Dominican Republic,North America,2026-06-07,,95 km,Gran Fondo Dominican Republic - Cycling Gran Fondo,800
Port-au-Prince Marathon,Running,Running,Marathon,Port-au-Prince,Haiti,North America,2026-10-18,,42.2 km,Port-au-Prince Marathon - Running Marathon,1800
Cap-Haïtien Half Marathon,Running,Running,Half Marathon,Cap-Haïtien,Haiti,North America,2026-02-08,,21.1 km,Cap-Haïtien Half Marathon - Running Half Marathon,1000
Gran Fondo Haiti,Cycling,Cycling,Gran Fondo,Port-au-Prince,Haiti,North America,2026-07-26,,70 km,Gran Fondo Haiti - Cycling Gran Fondo,300
Kingston Marathon,Running,Running,Marathon,Kingston,Jamaica,North America,2026-02-22,,42.2 km,Kingston Marathon - Running Marathon,3200
Montego Bay Half Marathon,Running,Running,Half Marathon,Montego Bay,Jamaica,North America,2026-06-14,,21.1 km,Montego Bay Half Marathon - Running Half Marathon,1800
Gran Fondo Jamaica,Cycling,Cycling,Gran Fondo,Kingston,Jamaica,North America,2026-04-12,,85 km,Gran Fondo Jamaica - Cycling Gran Fondo,600
Port of Spain Marathon,Running,Running,Marathon,Port of Spain,Trinidad and Tobago,North America,2026-03-22,,42.2 km,Port of Spain Marathon - Running Marathon,2200
San Fernando Half Marathon,Running,Running,Half Marathon,San Fernando,Trinidad and Tobago,North America,2026-07-05,,21.1 km,San Fernando Half Marathon - Running Half Marathon,1200
Gran Fondo Trinidad and Tobago,Cycling,Cycling,Gran Fondo,Port of Spain,Trinidad and Tobago,North America,2026-05-17,,90 km,Gran Fondo Trinidad and Tobago - Cycling Gran Fondo,400
Bridgetown Marathon,Running,Running,Marathon,Bridgetown,Barbados,North America,2026-12-06,,42.2 km,Bridgetown Marathon - Running Marathon,1800
Barbados Half Marathon,Running,Running,Half Marathon,Bridgetown,Barbados,North America,2026-08-23,,21.1 km,Barbados Half Marathon - Running Half Marathon,1200
Gran Fondo Barbados,Cycling,Cycling,Gran Fondo,Bridgetown,Barbados,North America,2026-09-20,,80 km,Gran Fondo Barbados - Cycling Gran Fondo,1000
Birmingham Marathon,Running,Running,Marathon,Birmingham,USA,North America,2026-02-15,,26.2 miles,Birmingham Marathon - Running Marathon,5000
Boise Marathon,Running,Running,Marathon,Boise,USA,North America,2026-10-11,,26.2 miles,Boise Marathon - Running Marathon,3500
Buffalo Marathon,Running,Running,Marathon,Buffalo,USA,North America,2026-05-24,,26.2 miles,Buffalo Marathon - Running Marathon,6000
Charlotte Marathon,Running,Running,Marathon,Charlotte,USA,North America,2026-02-14,,26.2 miles,Charlotte Marathon - Running Marathon,8000
Columbus Marathon,Running,Running,Marathon,Columbus,USA,North America,2026-10-18,,26.2 miles,Columbus Marathon - Running Marathon,18000
Fargo Marathon,Running,Running,Marathon,Fargo,USA,North America,2026-05-09,,26.2 miles,Fargo Marathon - Running Marathon,4000
Green Bay Marathon,Running,Running,Marathon,Green Bay,USA,North America,2026-05-17,,26.2 miles,Green Bay Marathon - Running Marathon,6000
Hartford Marathon,Running,Running,Marathon,Hartford,USA,North America,2026-10-10,,26.2 miles,Hartford Marathon - Running Marathon,12000
Honolulu Marathon,Running,Running,Marathon,Honolulu,USA,North America,2026-12-13,,26.2 miles,Honolulu Marathon - Running Marathon,20000
Jacksonville Marathon,Running,Running,Marathon,Jacksonville,USA,North America,2026-12-20,,26.2 miles,Jacksonville Marathon - Running Marathon,3500
Knoxville Marathon,Running,Running,Marathon,Knoxville,USA,North America,2026-03-29,,26.2 miles,Knoxville Marathon - Running Marathon,4000
Lansing Marathon,Running,Running,Marathon,Lansing,USA,North America,2026-04-12,,26.2 miles,Lansing Marathon - Running Marathon,3000
Long Beach Marathon,Running,Running,Marathon,Long Beach,USA,North America,2026-10-04,,26.2 miles,Long Beach Marathon - Running Marathon,8000
Louisville Marathon,Running,Running,Marathon,Louisville,USA,North America,2026-10-18,,26.2 miles,Louisville Marathon - Running Marathon,5000
Madison Marathon,Running,Running,Marathon,Madison,USA,North America,2026-11-08,,26.2 miles,Madison Marathon - Running Marathon,6000
Memphis Marathon,Running,Running,Marathon,Memphis,USA,North America,2026-12-06,,26.2 miles,Memphis Marathon - Running Marathon,4000
Mobile Marathon,Running,Running,Marathon,Mobile,USA,North America,2026-01-11,,26.2 miles,Mobile Marathon - Running Marathon,2500
Myrtle Beach Marathon,Running,Running,Marathon,Myrtle Beach,USA,North America,2026-02-28,,26.2 miles,Myrtle Beach Marathon - Running Marathon,6000
Naples Marathon,Running,Running,Marathon,Naples,USA,North America,2026-01-18,,26.2 miles,Naples Marathon - Running Marathon,3500
Newport Marathon,Running,Running,Marathon,Newport,USA,North America,2026-10-11,,26.2 miles,Newport Marathon - Running Marathon,3000
Oklahoma City Marathon,Running,Running,Marathon,Oklahoma City,USA,North America,2026-10-25,,26.2 miles,Oklahoma City Marathon - Running Marathon,12000
Pensacola Marathon,Running,Running,Marathon,Pensacola,USA,North America,2026-11-15,,26.2 miles,Pensacola Marathon - Running Marathon,3000
Richmond Marathon,Running,Running,Marathon,Richmond,USA,North America,2026-11-14,,26.2 miles,Richmond Marathon - Running Marathon,18000
Rochester Marathon,Running,Running,Marathon,Rochester,USA,North America,2026-09-20,,26.2 miles,Rochester Marathon - Running Marathon,4000
Sacramento Marathon,Running,Running,Marathon,Sacramento,USA,North America,2026-12-06,,26.2 miles,Sacramento Marathon - Running Marathon,6000
Salt Lake City Marathon,Running,Running,Marathon,Salt Lake City,USA,North America,2026-04-18,,26.2 miles,Salt Lake City Marathon - Running Marathon,8000
San Antonio Marathon,Running,Running,Marathon,San Antonio,USA,North America,2026-11-15,,26.2 miles,San Antonio Marathon - Running Marathon,15000
Savannah Marathon,Running,Running,Marathon,Savannah,USA,North America,2026-11-07,,26.2 miles,Savannah Marathon - Running Marathon,6000
Spokane Marathon,Running,Running,Marathon,Spokane,USA,North America,2026-10-11,,26.2 miles,Spokane Marathon - Running Marathon,4000
Springfield Marathon,Running,Running,Marathon,Springfield,USA,North America,2026-10-04,,26.2 miles,Springfield Marathon - Running Marathon,3000
Syracuse Marathon,Running,Running,Marathon,Syracuse,USA,North America,2026-03-15,,26.2 miles,Syracuse Marathon - Running Marathon,3500
Tallahassee Marathon,Running,Running,Marathon,Tallahassee,USA,North America,2026-02-01,,26.2 miles,Tallahassee Marathon - Running Marathon,2500
Toledo Marathon,Running,Running,Marathon,Toledo,USA,North America,2026-04-25,,26.2 miles,Toledo Marathon - Running Marathon,4000
Tucson Marathon,Running,Running,Marathon,Tucson,USA,North America,2026-12-06,,26.2 miles,Tucson Marathon - Running Marathon,5000
Tulsa Marathon,Running,Running,Marathon,Tulsa,USA,North America,2026-10-25,,26.2 miles,Tulsa Marathon - Running Marathon,4000
Wichita Marathon,Running,Running,Marathon,Wichita,USA,North America,2026-10-11,,26.2 miles,Wichita Marathon - Running Marathon,3000
Wilmington Marathon,Running,Running,Marathon,Wilmington,USA,North America,2026-02-28,,26.2 miles,Wilmington Marathon - Running Marathon,3500
Worcester Marathon,Running,Running,Marathon,Worcester,USA,North America,2026-10-04,,26.2 miles,Worcester Marathon - Running Marathon,1000
5K Atlanta,Running,Running,5K,Atlanta,USA,North America,2026-04-17,,3.1 miles,5K Atlanta - Running 5K,8000
American River 50 Mile,Running,Running,Ultra Marathon,Sacramento,USA,North America,2026-04-03,,50 miles,American River 50 Mile - Trail Ultra Trail,1200
Western States 100,Running,Running,Ultra Marathon,Squaw Valley,USA,North America,2026-06-26,,100 miles,Western States 100 - Trail Ultra Trail,400
Dirty Kanza 200,Cycling,Cycling,Custom Distance,Emporia,USA,North America,2026-06-05,,200 miles,Dirty Kanza 200 - Cycling Gravel Race,2500
SBT GRVL,Cycling,Cycling,Custom Distance,Steamboat Springs,USA,North America,2026-08-21,,144 miles,SBT GRVL - Cycling Gravel Race,3000
Unbound Gravel,Cycling,Cycling,Custom Distance,Emporia,USA,North America,2026-06-05,,200 miles,Unbound Gravel - Cycling Gravel Race,2500
BWR California,Cycling,Cycling,Custom Distance,San Diego,USA,North America,2026-03-27,,133 miles,BWR California - Cycling Gravel Race,1800
BWR Utah,Cycling,Cycling,Custom Distance,Cedar City,USA,North America,2026-05-22,,140 miles,BWR Utah - Cycling Gravel Race,1200
BWR North Carolina,Cycling,Cycling,Custom Distance,Asheville,USA,North America,2026-09-18,,122 miles,BWR North Carolina - Cycling Gravel Race,1500
Gravel Worlds,Cycling,Cycling,Custom Distance,Lincoln,USA,North America,2026-08-22,,150 miles,Gravel Worlds - Cycling Gravel Race,800
Mid South,Cycling,Cycling,Custom Distance,Stillwater,USA,North America,2026-03-12,,100 miles,Mid South - Cycling Gravel Race,1200
Crusher in the Tushar,Cycling,Cycling,Custom Distance,Beaver,USA,North America,2026-07-10,,70 miles,Crusher in the Tushar - Cycling Gravel Race,1000
Rasputitsa,Cycling,Cycling,Custom Distance,Burke,USA,North America,2026-05-14,,100 km,Rasputitsa - Cycling Gravel Race,1500
USA Cycling Gran Fondo Nationals,Cycling,Cycling,Gran Fondo,Salt Lake City,USA,North America,2026-09-10,,100 miles,USA Cycling Gran Fondo Nationals - Cycling Gran Fondo,2500
Tour of California Amateur,Cycling,Cycling,Custom Distance,Various Cities,USA,North America,2026-05-15,,Multiple stages,Tour of California Amateur - Cycling Stage Race,2000
Tour of Utah Amateur,Cycling,Cycling,Custom Distance,Various Cities,USA,North America,2026-08-07,,Multiple stages,Tour of Utah Amateur - Cycling Stage Race,1500
Ironman 70.3 St. George,Triathlon,Triathlon,Half Ironman,St. George,USA,North America,2026-05-01,,70.3 miles,Ironman 70.3 St. George - Triathlon Ironman 70.3,2200
Ironman 70.3 Santa Cruz,Triathlon,Triathlon,Half Ironman,Santa Cruz,USA,North America,2026-09-12,,70.3 miles,Ironman 70.3 Santa Cruz - Triathlon Ironman 70.3,1800
Ironman 70.3 Atlantic City,Triathlon,Triathlon,Half Ironman,Atlantic City,USA,North America,2026-09-18,,70.3 miles,Ironman 70.3 Atlantic City - Triathlon Ironman 70.3,2000
Ironman 70.3 Chattanooga,Triathlon,Triathlon,Half Ironman,Chattanooga,USA,North America,2026-05-22,,70.3 miles,Ironman 70.3 Chattanooga - Triathlon Ironman 70.3,2500
Ironman 70.3 Des Moines,Triathlon,Triathlon,Half Ironman,Des Moines,USA,North America,2026-06-12,,70.3 miles,Ironman 70.3 Des Moines - Triathlon Ironman 70.3,1500
Ironman 70.3 Lake Placid,Triathlon,Triathlon,Half Ironman,Lake Placid,USA,North America,2026-07-24,,70.3 miles,Ironman 70.3 Lake Placid - Triathlon Ironman 70.3,2800
Ironman 70.3 Muncie,Triathlon,Triathlon,Half Ironman,Muncie,USA,North America,2026-07-09,,70.3 miles,Ironman 70.3 Muncie - Triathlon Ironman 70.3,1600
Ironman 70.3 Racine,Triathlon,Triathlon,Half Ironman,Racine,USA,North America,2026-07-17,,70.3 miles,Ironman 70.3 Racine - Triathlon Ironman 70.3,1800
Ironman 70.3 Syracuse,Triathlon,Triathlon,Half Ironman,Syracuse,USA,North America,2026-08-21,,70.3 miles,Ironman 70.3 Syracuse - Triathlon Ironman 70.3,1700
Ironman 70.3 Traverse City,Triathlon,Triathlon,Half Ironman,Traverse City,USA,North America,2026-08-28,,70.3 miles,Ironman 70.3 Traverse City - Triathlon Ironman 70.3,1400
Ironman 70.3 Victoria,Triathlon,Triathlon,Half Ironman,Victoria,Canada,North America,2026-05-29,,70.3 miles,Ironman 70.3 Victoria - Triathlon Ironman 70.3,1600
Ironman 70.3 Mont-Tremblant,Triathlon,Triathlon,Half Ironman,Mont-Tremblant,Canada,North America,2026-06-26,,70.3 miles,Ironman 70.3 Mont-Tremblant - Triathlon Ironman 70.3,2200
Ironman 70.3 Muskoka,Triathlon,Triathlon,Half Ironman,Huntsville,Canada,North America,2026-07-10,,70.3 miles,Ironman 70.3 Muskoka - Triathlon Ironman 70.3,1800
Ironman 70.3 Calgary,Triathlon,Triathlon,Half Ironman,Calgary,Canada,North America,2026-08-07,,70.3 miles,Ironman 70.3 Calgary - Triathlon Ironman 70.3,1500
Ironman 70.3 Puerto Rico,Triathlon,Triathlon,Half Ironman,San Juan,Puerto Rico,North America,2026-03-20,,70.3 miles,Ironman 70.3 Puerto Rico - Triathlon Ironman 70.3,1000
Atacama Crossing,Running,Running,Ultra Marathon,San Pedro de Atacama,Chile,South America,2026-09-25,,250 km,Atacama Crossing - Trail Ultra Trail,300
Patagonia Run,Running,Running,Ultra Marathon,El Calafate,Argentina,South America,2026-03-18,,150 km,Patagonia Run - Trail Ultra Trail,250
Amazon Jungle Marathon,Running,Running,Ultra Marathon,Manaus,Brazil,South America,2026-10-08,,270 km,Amazon Jungle Marathon - Trail Ultra Trail,200
Inca Trail Marathon Peru,Running,Running,Trail Running,Cusco,Peru,South America,2026-08-06,,42.2 km,Inca Trail Marathon Peru - Trail Trail Running,500
Torres del Paine Ultra,Running,Running,Ultra Marathon,Puerto Natales,Chile,South America,2026-04-15,,130 km,Torres del Paine Ultra - Trail Ultra Trail,300
Ushuaia Ultra Trail,Running,Running,Ultra Marathon,Ushuaia,Argentina,South America,2026-01-29,,80 km,Ushuaia Ultra Trail - Trail Ultra Trail,400
Colombia Ultra Trail,Running,Running,Ultra Marathon,Bucaramanga,Colombia,South America,2026-07-30,,120 km,Colombia Ultra Trail - Trail Ultra Trail,350
Ecuador Trail Running Series,Running,Running,Trail Running,Custom Distance,Ecuador,South America,2026-06-12,,50 km,Ecuador Trail Running Series - Trail Trail Running,800
Venezuela Trail Challenge,Running,Running,Trail Running,Mérida,Venezuela,South America,2026-05-21,,60 km,Venezuela Trail Challenge - Trail Trail Running,250
Bolivia Ultra Trail,Running,Running,Ultra Marathon,La Paz,Bolivia,South America,2026-09-17,,100 km,Bolivia Ultra Trail - Trail Ultra Trail,200
Paraguay Trail Series,Running,Running,Trail Running,Asunción,Paraguay,South America,2026-08-27,,42 km,Paraguay Trail Series - Trail Trail Running,300
Uruguay Coastal Trail,Running,Running,Trail Running,Punta del Este,Uruguay,South America,2026-02-19,,35 km,Uruguay Coastal Trail - Trail Trail Running,400
Guyana Jungle Marathon,Running,Running,Trail Running,Lethem,Guyana,South America,2026-10-22,,50 km,Guyana Jungle Marathon - Trail Trail Running,150
Suriname Rainforest Run,Running,Running,Trail Running,Brokopondo,Suriname,South America,2026-11-12,,30 km,Suriname Rainforest Run - Trail Trail Running,100
French Guiana Amazon Trail,Running,Running,Trail Running,Cayenne,French Guiana,South America,2026-05-14,,45 km,French Guiana Amazon Trail - Trail Trail Running,200
Caracas City Marathon,Running,Running,Marathon,Caracas,Venezuela,South America,2026-02-13,,42.2 km,Caracas City Marathon - Running Marathon,3500
Maracaibo Half Marathon,Running,Running,Half Marathon,Maracaibo,Venezuela,South America,2026-06-26,,21.1 km,Maracaibo Half Marathon - Running Half Marathon,2200
Valencia Marathon Venezuela,Running,Running,Marathon,Valencia,Venezuela,South America,2026-11-06,,42.2 km,Valencia Marathon Venezuela - Running Marathon,2800
Barquisimeto 10K,Running,Running,10K,Barquisimeto,Venezuela,South America,2026-04-02,,6.2 miles,Barquisimeto 10K - Running 10K,1500
Mérida Mountain Run,Running,Running,Half Marathon,Mérida,Venezuela,South America,2026-08-20,,21.1 km,Mérida Mountain Run - Running Half Marathon,1200
La Paz Marathon,Running,Running,Marathon,La Paz,Bolivia,South America,2026-05-29,,42.2 km,La Paz Marathon - Running Marathon,2800
Santa Cruz Half Marathon,Running,Running,Half Marathon,Santa Cruz de la Sierra,Bolivia,South America,2026-09-18,,21.1 km,Santa Cruz Half Marathon - Running Half Marathon,2000
Cochabamba 10K,Running,Running,10K,Cochabamba,Bolivia,South America,2026-07-03,,6.2 miles,Cochabamba 10K - Running 10K,1200
Sucre Marathon,Running,Running,Marathon,Sucre,Bolivia,South America,2026-10-15,,42.2 km,Sucre Marathon - Running Marathon,1500
Georgetown Marathon,Running,Running,Marathon,Georgetown,Guyana,South America,2026-03-19,,42.2 km,Georgetown Marathon - Running Marathon,800
Paramaribo Half Marathon,Running,Running,Half Marathon,Paramaribo,Suriname,South America,2026-06-11,,21.1 km,Paramaribo Half Marathon - Running Half Marathon,600
Cayenne Marathon,Running,Running,Marathon,Cayenne,French Guiana,South America,2026-04-30,,42.2 km,Cayenne Marathon - Running Marathon,700
Gran Fondo Venezuela,Cycling,Cycling,Gran Fondo,Caracas,Venezuela,South America,2026-07-24,,120 km,Gran Fondo Venezuela - Cycling Gran Fondo,1000
Vuelta Ciclista Bolivia Amateur,Cycling,Cycling,Custom Distance,Custom Distance,Bolivia,South America,2026-09-04,,Multiple stages,Vuelta Ciclista Bolivia Amateur - Cycling Stage Race,600
Guyana Cycling Classic,Cycling,Cycling,Road Race,Lethem,Guyana,South America,2026-08-14,,150 km,Guyana Cycling Classic - Cycling Road Race,300
Suriname Tour,Cycling,Cycling,Road Race,Paramaribo,Suriname,South America,2026-05-28,,100 km,Suriname Tour - Cycling Road Race,200
French Guiana Cycling Tour,Cycling,Cycling,Road Race,Cayenne,French Guiana,South America,2026-06-18,,110 km,French Guiana Cycling Tour - Cycling Road Race,250
Ironman 70.3 Venezuela,Triathlon,Triathlon,Half Ironman,Valencia,Venezuela,South America,2026-03-12,,113 km,Ironman 70.3 Venezuela - Triathlon Ironman 70.3,800
Triathlon Bolivia,Triathlon,Triathlon,Olympic,Santa Cruz de la Sierra,Bolivia,South America,2026-04-23,,51.5 km,Triathlon Bolivia - Triathlon Olympic Distance,400
